variable,est,lo,hi,method,adj,miss_data,weight,var,seed,size
bmi,0.11229937006423707,0.009809418024660649,0.2147893221038135,Imputed,Unadjusted,MCAR,Weighted,0.0027344274035915983,26,1000
bmi,0.11837208590068628,0.025899166628000014,0.21084500517337254,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.0022260399493928724,26,1000
bmi,0.041427244936985734,-0.027153090495140017,0.11000758036912313,Complete case,Adjusted,MCAR,Unweighted,NA,26,1000
bmi,0.045465685333611935,-0.01963708441325357,0.11056845508047744,Imputed,Adjusted,MCAR,Unweighted,NA,26,1000
bmi,0.03474723910945328,-0.028639109317897884,0.09813358753680444,Imputed w/ PRS,Adjusted,MCAR,Unweighted,NA,26,1000
bmi,0.15120773254963688,0.0592116792743799,0.24320378582489383,Complete case,Adjusted,MCAR,Weighted,0.0021961197545091143,26,1000
bmi,0.12096419806926592,0.022568925660061884,0.21935947047846996,Imputed,Adjusted,MCAR,Weighted,0.002520300251645564,26,1000
bmi,0.1271697846450334,0.03759485082336439,0.2167447184667024,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.00208870357425999,26,1000
bmi,0.015266454679740542,-0.0509809272970729,0.08151383665655533,Complete case,Unadjusted,MAR,Unweighted,NA,26,1000
bmi,-0.011589085142699702,-0.10793738917795456,0.08475921889255517,Imputed,Unadjusted,MAR,Unweighted,NA,26,1000
bmi,0.0020881228418290015,-0.11227849170531179,0.1164547373889698,Imputed w/ PRS,Unadjusted,MAR,Unweighted,NA,26,1000
bmi,0.10229713847391177,0.017767300072477787,0.18682697687534575,Complete case,Unadjusted,MAR,Weighted,0.001852780158100296,26,1000
bmi,0.15852848767297406,0.068575188315221,0.24848178703072712,Imputed,Unadjusted,MAR,Weighted,0.002106386256636599,26,1000
bmi,0.16063900754919588,0.06414237771620873,0.25713563738218304,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.00242397485011749,26,1000
bmi,-0.008155858546957346,-0.07256730032287464,0.056255583228960376,Complete case,Adjusted,MAR,Unweighted,NA,26,1000
bmi,0.00927898738699251,-0.08184680623884168,0.1004047810128267,Imputed,Adjusted,MAR,Unweighted,NA,26,1000
bmi,0.020742621387452916,-0.08871836271843175,0.1302036054933376,Imputed w/ PRS,Adjusted,MAR,Unweighted,NA,26,1000
bmi,0.09979122348204854,0.01773621064875945,0.18184623631533767,Complete case,Adjusted,MAR,Weighted,0.0017458341390745383,26,1000
bmi,0.16385000297912644,0.07769746917088337,0.2500025367873695,Imputed,Adjusted,MAR,Weighted,0.0019321459445553336,26,1000
bmi,0.16551409978043402,0.07378028514726817,0.25724791441359984,Imputed w/ PRS,Adjusted,MAR,Weighted,0.0021905981919731962,26,1000
bmi,-0.07925042152079513,-0.15094460592194267,-0.007556237119644572,Complete case,Unadjusted,MNAR,Unweighted,NA,26,1000
bmi,-0.18228366883562264,-0.2561683101322909,-0.10839902753895435,Imputed,Unadjusted,MNAR,Unweighted,NA,26,1000
bmi,-0.18939943942677698,-0.26120358031945284,-0.11759529853410113,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,NA,26,1000
bmi,0.045069169712669624,-0.053086330355541944,0.14322466978088114,Complete case,Unadjusted,MNAR,Weighted,0.0024973362673238043,26,1000
bmi,0.02807128769119717,-0.08415722345275607,0.14029979883515042,Imputed,Unadjusted,MNAR,Weighted,0.0032787644750315375,26,1000
bmi,0.016100924821824604,-0.09176974131395016,0.12397159095759938,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.0030290785755379334,26,1000
bmi,-0.12555137455916385,-0.19699147705647607,-0.05411127206186472,Complete case,Adjusted,MNAR,Unweighted,NA,26,1000
bmi,-0.1675409411913382,-0.24702272359125305,-0.08805915879142336,Imputed,Adjusted,MNAR,Unweighted,NA,26,1000
bmi,-0.17383412668845302,-0.25528192653129494,-0.09238632684561109,Imputed w/ PRS,Adjusted,MNAR,Unweighted,NA,26,1000
bmi,0.03592745106231347,-0.06265443533709353,0.13450933746172047,Complete case,Adjusted,MNAR,Weighted,0.00251900362283858,26,1000
bmi,0.05414230174971071,-0.05359184910273853,0.16187645260215994,Imputed,Adjusted,MNAR,Weighted,0.0030214165507574157,26,1000
bmi,0.04477714799300174,-0.06275721442274786,0.15231151040875135,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.0030102207624530296,26,1000
bmi,0.2043953512953762,0.19830796736081052,0.210482735229261,Full,Unadjusted,NA,NA,NA,27,1000
bmi,0.19409532310492975,0.18825899826092413,0.19993164795039498,Full,Adjusted,NA,NA,NA,27,1000
bmi,0.028855253884575032,-0.03654705971689672,0.09425756748605504,Complete case,Unadjusted,MCAR,Unweighted,NA,27,1000
bmi,0.014826373529482306,-0.04942710687040153,0.07907985392936615,Imputed,Unadjusted,MCAR,Unweighted,NA,27,1000
bmi,0.0157475687464983,-0.06613546283418686,0.09763060032718346,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,NA,27,1000
bmi,0.13484112206324003,0.03774982015768545,0.23193242396879457,Complete case,Unadjusted,MCAR,Weighted,0.002445933112084397,27,1000
bmi,0.08619927057585672,-0.009057161827474486,0.18145570297918792,Imputed,Unadjusted,MCAR,Weighted,0.0023620682500433104,27,1000
bmi,0.10227200036834068,-9.563794043857127e-4,0.20550038014106708,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.0027739717872536634,27,1000
bmi,0.05016049994566794,-0.015950571299888094,0.11627157119122519,Complete case,Adjusted,MCAR,Unweighted,NA,27,1000
bmi,0.03876080117887359,-0.024900432343625177,0.10242203470137234,Imputed,Adjusted,MCAR,Unweighted,NA,27,1000
bmi,0.04072854681935835,-0.04076320712598326,0.12222030076469996,Imputed w/ PRS,Adjusted,MCAR,Unweighted,NA,27,1000
bmi,0.13575886405429619,0.05090847262208756,0.2206092554865048,Complete case,Adjusted,MCAR,Weighted,0.001868030294306895,27,1000
bmi,0.10403580016276731,0.019654351455367133,0.18841724887016748,Imputed,Adjusted,MCAR,Weighted,0.0018535221170672433,27,1000
bmi,0.11885630547982798,0.026913124825791016,0.21079948613386496,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.0022006088997339255,27,1000
bmi,0.03253410529010838,-0.033509520521753086,0.09857773110196821,Complete case,Unadjusted,MAR,Unweighted,NA,27,1000
bmi,-6.171290332604943e-4,-0.07004508447020673,0.06881082640368573,Imputed,Unadjusted,MAR,Unweighted,NA,27,1000
bmi,-0.01792068577430934,-0.12109762429439325,0.08525625274577456,Imputed w/ PRS,Unadjusted,MAR,Unweighted,NA,27,1000
bmi,0.08412169998757878,-0.003401632711041727,0.1716450326861993,Complete case,Unadjusted,MAR,Weighted,0.001986043690453568,27,1000
bmi,0.131404227572461,0.04252365233218815,0.22028480281273388,Imputed,Unadjusted,MAR,Weighted,0.002056447048836092,27,1000
bmi,0.11844238624398355,0.015098125400694537,0.22178664708727258,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.0027802032372993015,27,1000
bmi,0.007935891156967889,-0.05796315735656568,0.07383493967050231,Complete case,Adjusted,MAR,Unweighted,NA,27,1000
bmi,0.014280420776515588,-0.05737253961656261,0.08593338116959379,Imputed,Adjusted,MAR,Unweighted,NA,27,1000
bmi,0.0018366505076087792,-0.09442189132961268,0.09809519234483025,Imputed w/ PRS,Adjusted,MAR,Unweighted,NA,27,1000
bmi,0.09907983872105179,0.00611261443427466,0.19204706300782892,Complete case,Adjusted,MAR,Weighted,0.002240726924617508,27,1000
bmi,0.1336359902884467,0.05242232448283045,0.21484965609406292,Imputed,Adjusted,MAR,Weighted,0.0017169673869872524,27,1000
bmi,0.12892830099957772,0.04141267755559058,0.21644392444356486,Imputed w/ PRS,Adjusted,MAR,Weighted,0.001993769738082427,27,1000
bmi,-0.050018182136099425,-0.1152798192435635,0.015243454971372675,Complete case,Unadjusted,MNAR,Unweighted,NA,27,1000
bmi,-0.15745095535038175,-0.27227676357684794,-0.04262514712391559,Imputed,Unadjusted,MNAR,Unweighted,NA,27,1000
bmi,-0.1424291662038306,-0.21627599858668445,-0.06858233382097671,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,NA,27,1000
bmi,0.023242306682467302,-0.06688219506628382,0.11336680843121844,Complete case,Unadjusted,MNAR,Weighted,0.002105535306904324,27,1000
bmi,-0.014751718674312925,-0.13362680923913056,0.1041233718905047,Imputed,Unadjusted,MNAR,Weighted,0.0036786251828778357,27,1000
bmi,0.009993669119055268,-0.09855728699229417,0.1185446252304047,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.0030674050205122213,27,1000
bmi,-0.08669684850812515,-0.1535465444719678,-0.01984715254428311,Complete case,Adjusted,MNAR,Unweighted,NA,27,1000
bmi,-0.14594158243930377,-0.27999436934998323,-0.011888795528624346,Imputed,Adjusted,MNAR,Unweighted,NA,27,1000
bmi,-0.12603115134837614,-0.2072848860590141,-0.04477741663773818,Imputed w/ PRS,Adjusted,MNAR,Unweighted,NA,27,1000
bmi,0.03946172073788591,-0.05652190333629968,0.1354453448120715,Complete case,Adjusted,MNAR,Weighted,0.002388131695078708,27,1000
bmi,0.035847900224512126,-0.065176390291900893,0.13687219074092513,Imputed,Adjusted,MNAR,Weighted,0.0026567790390892394,27,1000
bmi,0.04474701768988226,-0.04801799817611317,0.1375120335558777,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.0022401250593292736,27,1000
bmi,0.20219310614439812,0.19615223182154953,0.20823398046894498,Full,Unadjusted,NA,NA,NA,28,1000
bmi,0.1936827794016064,0.18788561149916133,0.19947994730327595,Full,Adjusted,NA,NA,NA,28,1000
bmi,0.020234704196746917,-0.0464007279757978,0.08687013636929097,Complete case,Unadjusted,MCAR,Unweighted,NA,28,1000
bmi,0.022711304170811453,-0.05295599847638004,0.09837860681800294,Imputed,Unadjusted,MCAR,Unweighted,NA,28,1000
bmi,0.011028555821022265,-0.051697725855193326,0.07375483749723785,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,NA,28,1000
bmi,0.11902692616790221,0.011547510452943,0.22650634188286142,Complete case,Unadjusted,MCAR,Weighted,0.002997342943327671,28,1000
bmi,0.0926173999750917,-0.01369102112958645,0.19892582107976986,Imputed,Unadjusted,MCAR,Weighted,0.002941976193233665,28,1000
bmi,0.09108661880251705,-0.017671908642840364,0.19984514624787447,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.0030791472313492748,28,1000
bmi,0.02767147874437923,-0.03899283165537869,0.09433578914414019,Complete case,Adjusted,MCAR,Unweighted,NA,28,1000
bmi,0.032507895497979486,-0.043398638785772534,0.1084144297817315,Imputed,Adjusted,MCAR,Unweighted,NA,28,1000
bmi,0.01935746832514697,-0.04386997301066381,0.08258490966095774,Imputed w/ PRS,Adjusted,MCAR,Unweighted,NA,28,1000
bmi,0.08921777074050166,-0.007342970209744504,0.18577851169074783,Complete case,Adjusted,MCAR,Weighted,0.0024192420909333098,28,1000
bmi,0.07232090522647362,-0.023904289892770644,0.16854610034571788,Imputed,Adjusted,MCAR,Weighted,0.002410357264760044,28,1000
bmi,0.07154961623880356,-0.027295590114625082,0.1703948225922322,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.002543402200856198,28,1000
bmi,0.04738487304525714,-0.019307514214342705,0.11407726030485725,Complete case,Unadjusted,MAR,Unweighted,NA,28,1000
bmi,0.040420406747005595,-0.07169249319685611,0.1525333066908673,Imputed,Unadjusted,MAR,Unweighted,NA,28,1000
bmi,0.04114349330891419,-0.03548884517544201,0.11777583179327039,Imputed w/ PRS,Unadjusted,MAR,Unweighted,NA,28,1000
bmi,0.09199030225316454,-0.00960927492694967,0.19358987943327877,Complete case,Unadjusted,MAR,Weighted,0.002675977977769869,28,1000
bmi,0.16492811913378122,0.06665079029514061,0.26320544797242185,Imputed,Unadjusted,MAR,Weighted,0.0025142618506354556,28,1000
bmi,0.1557300475007967,0.06132723658203529,0.2501328584195581,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.0023199235304449013,28,1000
bmi,0.02381363774327503,-0.04263080317530398,0.09025807866184833,Complete case,Adjusted,MAR,Unweighted,NA,28,1000
bmi,0.047873455578267735,-0.05702815980516526,0.15277507096170073,Imputed,Adjusted,MAR,Unweighted,NA,28,1000
bmi,0.05360069869866685,-0.023426159138037222,0.13062755653537092,Imputed w/ PRS,Adjusted,MAR,Unweighted,NA,28,1000
bmi,0.08359606089616342,-0.012529499748970205,0.17972162154129706,Complete case,Adjusted,MAR,Weighted,0.0023953226576573236,28,1000
bmi,0.13896929085603218,0.04663722830661354,0.23130135340545083,Imputed,Adjusted,MAR,Weighted,0.0022192636111843865,28,1000
bmi,0.13659195704656682,0.04986002014278132,0.22332389395035232,Imputed w/ PRS,Adjusted,MAR,Weighted,0.001958221923025321,28,1000
bmi,-0.08243240985707868,-0.15226465485747048,-0.012600164856696489,Complete case,Unadjusted,MNAR,Unweighted,NA,28,1000
bmi,-0.18241020666891428,-0.2863455818152314,-0.07847483152259717,Imputed,Unadjusted,MNAR,Unweighted,NA,28,1000
bmi,-0.17212123853535563,-0.3049751278589898,-0.03926734921172148,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,NA,28,1000
bmi,-0.006521196836969645,-0.11622648721796508,0.10318409354402575,Complete case,Unadjusted,MNAR,Weighted,0.0031190643069785623,28,1000
bmi,-0.026736785243743223,-0.14668513632696203,0.09321156583947558,Imputed,Unadjusted,MNAR,Weighted,0.0037453497744337092,28,1000
bmi,-0.020499679446470284,-0.15359073777551663,0.11259137888257605,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.004611068511713204,28,1000
bmi,-0.12746129095522435,-0.19811430800345986,-0.056808273906996526,Complete case,Adjusted,MNAR,Unweighted,NA,28,1000
bmi,-0.1740175709458029,-0.29446874966231806,-0.05356639222928772,Imputed,Adjusted,MNAR,Unweighted,NA,28,1000
bmi,-0.16908614989259613,-0.31001353261571063,-0.028158767169481624,Imputed w/ PRS,Adjusted,MNAR,Unweighted,NA,28,1000
bmi,-0.018843242293882026,-0.12212901318911908,0.08444252860135508,Complete case,Adjusted,MNAR,Weighted,0.0027646224524607308,28,1000
bmi,-0.013145611331456156,-0.12244215603665781,0.0961509333737455,Imputed,Adjusted,MNAR,Weighted,0.0031096870335154698,28,1000
bmi,-0.01387422699321727,-0.12861904023427972,0.10087058624784519,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.0034274406625937055,28,1000
bmi,0.20406324360772796,0.19797330990033343,0.21015317731451458,Full,Unadjusted,NA,NA,NA,29,1000
bmi,0.1936954829827264,0.1878606298429518,0.19953033612169327,Full,Adjusted,NA,NA,NA,29,1000
bmi,0.02161568005419198,-0.04489988380939859,0.08813124391778276,Complete case,Unadjusted,MCAR,Unweighted,NA,29,1000
bmi,0.0253509368600944,-0.04803801669149653,0.09873989041168534,Imputed,Unadjusted,MCAR,Unweighted,NA,29,1000
bmi,0.021362233979355907,-0.047445093051490236,0.09016956101020206,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,NA,29,1000
bmi,0.253306674558067,0.10692708614044996,0.399686262975684,Complete case,Unadjusted,MCAR,Weighted,0.005559715903706804,29,1000
bmi,0.20544229432133423,0.06865238219562156,0.3422322064470469,Imputed,Unadjusted,MCAR,Weighted,0.004870930792895801,29,1000
bmi,0.20782496034848597,0.07358649532502609,0.34206342537194584,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.004690917261635147,29,1000
bmi,0.046483919846428086,-0.021193758841164805,0.11416159853402016,Complete case,Adjusted,MCAR,Unweighted,NA,29,1000
bmi,0.05226178578179619,-0.021576046575115068,0.12609961813870746,Imputed,Adjusted,MCAR,Unweighted,NA,29,1000
bmi,0.05069013671585467,-0.0234490881814372,0.12482936161314653,Imputed w/ PRS,Adjusted,MCAR,Unweighted,NA,29,1000
bmi,0.2406474331694346,0.13586517330851688,0.3454296930303523,Complete case,Adjusted,MCAR,Weighted,0.002848783522025512,29,1000
bmi,0.2117740147790797,0.10341994451839263,0.32012808503976675,Imputed,Adjusted,MCAR,Weighted,0.0030562880119424183,29,1000
bmi,0.21156582450100195,0.1064084392185058,0.3167232097834981,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.0028786136193575604,29,1000
bmi,0.08057320216037757,0.013761154779627239,0.14738524954112808,Complete case,Unadjusted,MAR,Unweighted,NA,29,1000
bmi,0.03979332373535159,-0.06085454896019088,0.14044119643089406,Imputed,Unadjusted,MAR,Unweighted,NA,29,1000
bmi,0.05491654534347385,-0.03274197067694009,0.14257506136388778,Imputed w/ PRS,Unadjusted,MAR,Unweighted,NA,29,1000
bmi,0.20444252772409596,0.07442162735396043,0.33446342809423146,Complete case,Unadjusted,MAR,Weighted,0.004382839247223519,29,1000
bmi,0.2425720879958224,0.11555604592695556,0.3695881300646892,Imputed,Unadjusted,MAR,Weighted,0.004199726118611632,29,1000
bmi,0.24584718485890406,0.12289757882032747,0.36879679089748063,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.0039351210908749835,29,1000
bmi,0.0520570230598012,-0.013873480836973907,0.11798752695657559,Complete case,Adjusted,MAR,Unweighted,NA,29,1000
bmi,0.06270403056392984,-0.03837452525839348,0.16378258638625315,Imputed,Adjusted,MAR,Unweighted,NA,29,1000
bmi,0.07595631387453154,-0.00967024828512121,0.1615828760341843,Imputed w/ PRS,Adjusted,MAR,Unweighted,NA,29,1000
bmi,0.20304326146792526,0.09147551207163168,0.3146110108642189,Complete case,Adjusted,MAR,Weighted,0.0032269667071539374,29,1000
bmi,0.2294312348567445,0.12879881207733232,0.33006365763615664,Imputed,Adjusted,MAR,Weighted,0.0026362080103267903,29,1000
bmi,0.23129893977570273,0.1351869862256389,0.32741089332576656,Imputed w/ PRS,Adjusted,MAR,Weighted,0.0024046873977788662,29,1000
bmi,0.0018983080304683711,-0.06324347736364244,0.0670400934245818,Complete case,Unadjusted,MNAR,Unweighted,NA,29,1000
bmi,-0.11729689140682616,-0.2544218257949854,0.019828042981333074,Imputed,Unadjusted,MNAR,Unweighted,NA,29,1000
bmi,-0.060320157829535676,-0.17316130299846233,0.05252098733939099,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,NA,29,1000
bmi,0.13913698240481706,0.0063772457467059784,0.2718967190629282,Complete case,Unadjusted,MNAR,Weighted,0.004567931568074316,29,1000
bmi,0.11589734830256143,-0.03341033969646395,0.2652050363015868,Imputed,Unadjusted,MNAR,Weighted,0.005803208295640707,29,1000
bmi,0.15779472206819325,0.014074502890525226,0.3015149412458613,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.005376994096410656,29,1000
bmi,-0.039532530706855626,-0.10610190169697331,0.027036840283262864,Complete case,Adjusted,MNAR,Unweighted,NA,29,1000
bmi,-0.09118932849059998,-0.2365452848196825,0.05416662783848254,Imputed,Adjusted,MNAR,Unweighted,NA,29,1000
bmi,-0.03217447480028974,-0.14927190539699084,0.08492295579641138,Imputed w/ PRS,Adjusted,MNAR,Unweighted,NA,29,1000
bmi,0.13021887920400643,0.017856070759385348,0.24258168764862753,Complete case,Adjusted,MNAR,Weighted,0.00327203477782662,29,1000
bmi,0.13193844975398325,0.011996081002302858,0.25188081850566363,Imputed,Adjusted,MNAR,Weighted,0.003744976190884848,29,1000
bmi,0.16591729162302987,0.054551425991877636,0.2772831572541821,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.003228553684075374,29,1000
bmi,0.19465275786376754,0.18858317338130776,0.2007223423470011,Full,Unadjusted,NA,NA,NA,30,1000
bmi,0.1864672576113297,0.18064488617978736,0.192289629041424,Full,Adjusted,NA,NA,NA,30,1000
bmi,0.05300397452610276,-0.020500779244142557,0.12650872829635854,Complete case,Unadjusted,MCAR,Unweighted,NA,30,1000
bmi,0.05216739209857013,-0.024082592095133956,0.12841737629227423,Imputed,Unadjusted,MCAR,Unweighted,NA,30,1000
bmi,0.04910248087352331,-0.02605252006071887,0.1242574818077655,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,NA,30,1000
bmi,0.2532702341449265,0.1054432257245757,0.40109724256527723,Complete case,Unadjusted,MCAR,Weighted,0.005670405913490525,30,1000
bmi,0.16959354994580123,0.00519909966672763,0.33398800022487485,Imputed,Unadjusted,MCAR,Weighted,0.007035227121782731,30,1000
bmi,0.18892865149496763,0.014929115972602686,0.36292818701733254,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.00788133877653493,30,1000
bmi,0.07544315982949305,0.0027581491248643317,0.14812817053411922,Complete case,Adjusted,MCAR,Unweighted,NA,30,1000
bmi,0.07880093075301217,0.005364219664102998,0.15223764184192135,Imputed,Adjusted,MCAR,Unweighted,NA,30,1000
bmi,0.0774769519475204,0.0032387229681556384,0.15171518092688516,Imputed w/ PRS,Adjusted,MCAR,Unweighted,NA,30,1000
bmi,0.2511398381346617,0.12096589967150545,0.3813137765978179,Complete case,Adjusted,MCAR,Weighted,0.004396906133886445,30,1000
bmi,0.18873332946944496,0.06413983696318298,0.31332682197570694,Imputed,Adjusted,MCAR,Weighted,0.004041052917522352,30,1000
bmi,0.2021287734803222,0.06463470228741822,0.33962284467322623,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.004921208451164244,30,1000
bmi,0.06866569147918365,-0.001636825910886,0.13896820886925582,Complete case,Unadjusted,MAR,Unweighted,NA,30,1000
bmi,0.05089448911864404,-0.02461364456902955,0.12640262280631764,Imputed,Unadjusted,MAR,Unweighted,NA,30,1000
bmi,0.04766919251921857,-0.053178550269647226,0.14851693530808435,Imputed w/ PRS,Unadjusted,MAR,Unweighted,NA,30,1000
bmi,0.21505439397341036,0.08611633086076634,0.3439924570860544,Complete case,Unadjusted,MAR,Weighted,0.004310576048745853,30,1000
bmi,0.2852597053329592,0.16631374765321297,0.40420566301270544,Imputed,Unadjusted,MAR,Weighted,0.003683012498308003,30,1000
bmi,0.28229402856165137,0.15897780041372758,0.4056102567095752,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.003958624271256151,30,1000
bmi,0.050703584134796253,-0.01952292100500558,0.12093008927460569,Complete case,Adjusted,MAR,Unweighted,NA,30,1000
bmi,0.0820295423458499,0.006502365205816027,0.1575567194858838,Imputed,Adjusted,MAR,Unweighted,NA,30,1000
bmi,0.08341327345324928,-0.007773535349686014,0.17460008225618456,Imputed w/ PRS,Adjusted,MAR,Unweighted,NA,30,1000
bmi,0.23104420815564417,0.10686713691937082,0.35522127939191744,Complete case,Adjusted,MAR,Weighted,0.0039980146337633814,30,1000
bmi,0.2533382775301261,0.1357845972143428,0.37089195784590945,Imputed,Adjusted,MAR,Weighted,0.0035972968605943326,30,1000
bmi,0.2551269883213603,0.13535030091994166,0.374903675722779,Imputed w/ PRS,Adjusted,MAR,Weighted,0.003734637155960679,30,1000
bmi,-0.046054409297371424,-0.11773889594267212,0.025630077347924933,Complete case,Unadjusted,MNAR,Unweighted,NA,30,1000
bmi,-0.14524279588230635,-0.25830847541011337,-0.0321771163544993,Imputed,Unadjusted,MNAR,Unweighted,NA,30,1000
bmi,-0.18033013395375325,-0.25390476985326427,-0.10675549805424225,Imputed w/ PRS,Unadjusted,MNAR,Unweighted,NA,30,1000
bmi,0.1290594443716422,0.004703454229875337,0.2534154345134091,Complete case,Unadjusted,MNAR,Weighted,0.004008702453706572,30,1000
bmi,0.1125316105546575,-0.02498719081320698,0.250050411922522,Imputed,Unadjusted,MNAR,Weighted,0.004922978902644337,30,1000
bmi,0.08556254449679956,-0.046703021264260236,0.21782811025785936,Imputed w/ PRS,Unadjusted,MNAR,Weighted,0.004554045924389777,30,1000
bmi,-0.07727762048829805,-0.14942528805411834,-0.005129952922472564,Complete case,Adjusted,MNAR,Unweighted,NA,30,1000
bmi,-0.09908140071836688,-0.2128282445754372,0.014665443138703438,Imputed,Adjusted,MNAR,Unweighted,NA,30,1000
bmi,-0.13588965200343298,-0.20820413235284002,-0.06357517165402594,Imputed w/ PRS,Adjusted,MNAR,Unweighted,NA,30,1000
bmi,0.13618062566442887,0.012116764754962692,0.2602444865738951,Complete case,Adjusted,MNAR,Weighted,0.003989772273751093,30,1000
bmi,0.1188028169117158,-6.860511844244271e-4,0.23829168500785602,Imputed,Adjusted,MNAR,Weighted,0.0037167103085897313,30,1000
bmi,0.09902882207960406,-0.0136575291013641,0.2117151732605722,Imputed w/ PRS,Adjusted,MNAR,Weighted,0.003305570705085942,30,1000
bmi,0.20667904613227497,0.2006017458328346,0.21275634643222957,Full,Unadjusted,NA,NA,NA,31,1000
bmi,0.19651155923375338,0.19067968398434218,0.2023434344830671,Full,Adjusted,NA,NA,NA,31,1000
bmi,0.04389424698749001,-0.025697479297822498,0.11348597327279647,Complete case,Unadjusted,MCAR,Unweighted,NA,31,1000
bmi,0.043908762089666625,-0.04036138308455604,0.1281789072638893,Imputed,Unadjusted,MCAR,Unweighted,NA,31,1000
bmi,0.030768163756201013,-0.03676879000014311,0.09830511751254514,Imputed w/ PRS,Unadjusted,MCAR,Unweighted,NA,31,1000
bmi,0.16467106341278945,0.06601464314965214,0.26332748367592684,Complete case,Unadjusted,MCAR,Weighted,0.0025253128802913273,31,1000
bmi,0.1338162186600296,0.036514736100623266,0.23111770121943592,Imputed,Unadjusted,MCAR,Weighted,0.002464578939973573,31,1000
bmi,0.10848461659561832,0.0061210240516972325,0.21084820913953942,Imputed w/ PRS,Unadjusted,MCAR,Weighted,0.002727689028462511,31,1000
bmi,0.050790290669898826,-0.018542750027526006,0.12012333136732128,Complete case,Adjusted,MCAR,Unweighted,NA,31,1000
bmi,0.054479101774186155,-0.026309013344566888,0.1352672168929392,Imputed,Adjusted,MCAR,Unweighted,NA,31,1000
bmi,0.04223953551680787,-0.025648412464771134,0.11012748349838687,Imputed w/ PRS,Adjusted,MCAR,Unweighted,NA,31,1000
bmi,0.13328694070683378,0.04461890367741575,0.22195497773625184,Complete case,Adjusted,MCAR,Weighted,0.0020398148538388295,31,1000
bmi,0.1187990551798577,0.03642212790905512,0.20117598245066026,Imputed,Adjusted,MCAR,Weighted,0.0017665055030715972,31,1000
bmi,0.09899438280755073,0.007191393924492001,0.19079737169060945,Imputed w/ PRS,Adjusted,MCAR,Weighted,0.002193903191793206,31,1000
bmi,0.045829343357502654,-0.02324315074145454,0.11490183745645823,Complete case,Unadjusted,MAR,Unweighted,NA,31,1000
bmi,0.06158646765407665,-0.04532020063180101,0.16849313593995432,Imputed,Unadjusted,MAR,Unweighted,NA,31,1000
bmi,0.04796270484971548,-0.07076788308616966,0.16669329278560063,Imputed w/ PRS,Unadjusted,MAR,Unweighted,NA,31,1000
bmi,0.10665165744637554,0.016006443202936232,0.19729687168981483,Complete case,Unadjusted,MAR,Weighted,0.002130518384420994,31,1000
bmi,0.19645681134766474,0.10047132542288119,0.2924422972724483,Imputed,Unadjusted,MAR,Weighted,0.002398363209982832,31,1000
bmi,0.1853224793166057,0.08677426066646719,0.2838706979667442,Imputed w/ PRS,Unadjusted,MAR,Weighted,0.0025281414828132055,31,1000
bmi,0.033503126290902505,-0.03425708683624471,0.101263339418052,Complete case,Adjusted,MAR,Unweighted,NA,31,1000
bmi,0.06599925317623864,-0.036346537857293054,0.16834504420977034,Imputed,Adjusted,MAR,Unweighted,NA,31,1000
bmi,0.054023107196003665,-0.04826302698097581,0.15630924137298313,Imputed w/ PRS,Adjusted,MAR,Unweighted,NA,31,1000
bmi,0.0975104860714906,0.01072542942761498,0.18429554271536622,Complete case,Adjusted,MAR,Weighted,0.0019528741337037716,31,1000
bmi,0.15998386114726185,0.07049668227331518,0.2494710400212085,Imputed,Adjusted,MAR,Weighted,0.002084613048480043,31,1000
bmi,0.15029385205513676,0.06221890630381498,0.23836879780645853,Imputed w/ PRS,Adjusted,MAR,Weighted,0.002019335994781432,31,1000
